gene,equation,partial derivative w/ respect to gene,integrated_derivative,direction,complexity,loss
Mt_2_76492,((Cyp_1_a_1_79654 ^ 1.5851711) + (Plscr_4_55764 * Mt_2_76492)) - ((Mettl_14_68520 - Nkain_4_82157) * Zfp_994_73585),Plscr_4_55764,148.12382918744177,1,19.0,13.571558
Mt_2_76492,((Cyp_1_a_1_79654 ^ 1.5851711) + (Plscr_4_55764 * Mt_2_76492)) - ((Mettl_14_68520 - Nkain_4_82157) * Zfp_994_73585),Plscr_4_55764,148.12382918744177,1,19.0,13.571558
Mt_2_76492,((Cyp_1_a_1_79654 ^ 1.5851711) + (Plscr_4_55764 * Mt_2_76492)) - ((Mettl_14_68520 - Nkain_4_82157) * Zfp_994_73585),Plscr_4_55764,148.12382918744177,1,19.0,13.571558
Mt_2_76492,((Cyp_1_a_1_79654 ^ 1.5851711) + (Plscr_4_55764 * Mt_2_76492)) - ((Mettl_14_68520 - Nkain_4_82157) * Zfp_994_73585),Plscr_4_55764,148.12382918744177,1,19.0,13.571558
Mt_2_76492,((Cyp_1_a_1_79654 ^ 1.5851711) + (Plscr_4_55764 * Mt_2_76492)) - ((Mettl_14_68520 - Nkain_4_82157) * Zfp_994_73585),Plscr_4_55764,148.12382918744177,1,19.0,13.571558
Mt_2_76492,((Cyp_1_a_1_79654 ^ 1.5851711) + (Plscr_4_55764 * Mt_2_76492)) - ((Mettl_14_68520 - Nkain_4_82157) * Zfp_994_73585),Plscr_4_55764,148.12382918744177,1,19.0,13.571558
Mt_2_76492,((Cyp_1_a_1_79654 ^ 1.5851711) + (Plscr_4_55764 * Mt_2_76492)) - ((Mettl_14_68520 - Nkain_4_82157) * Zfp_994_73585),Plscr_4_55764,148.12382918744177,1,19.0,13.571558
Mt_2_76492,((Cyp_1_a_1_79654 ^ 1.5851711) + (Plscr_4_55764 * Mt_2_76492)) - ((Mettl_14_68520 - Nkain_4_82157) * Zfp_994_73585),Plscr_4_55764,148.12382918744177,1,19.0,13.571558
Mt_2_76492,((Cyp_1_a_1_79654 ^ 1.5851711) + (Plscr_4_55764 * Mt_2_76492)) - ((Mettl_14_68520 - Nkain_4_82157) * Zfp_994_73585),Plscr_4_55764,148.12382918744177,1,19.0,13.571558
Mt_2_76492,((Cyp_1_a_1_79654 ^ 1.5851711) + (Plscr_4_55764 * Mt_2_76492)) - ((Mettl_14_68520 - Nkain_4_82157) * Zfp_994_73585),Plscr_4_55764,148.12382918744177,1,19.0,13.571558
Mt_2_76492,((Cyp_1_a_1_79654 ^ 1.5851711) + (Plscr_4_55764 * Mt_2_76492)) - ((Mettl_14_68520 - Nkain_4_82157) * Zfp_994_73585),Plscr_4_55764,148.12382918744177,1,19.0,13.571558
Mt_2_76492,((Cyp_1_a_1_79654 ^ 1.5851711) + (Plscr_4_55764 * Mt_2_76492)) - ((Mettl_14_68520 - Nkain_4_82157) * Zfp_994_73585),Plscr_4_55764,148.12382918744177,1,19.0,13.571558
Mt_2_76492,((Cyp_1_a_1_79654 ^ 1.5851711) + (Plscr_4_55764 * Mt_2_76492)) - ((Mettl_14_68520 - Nkain_4_82157) * Zfp_994_73585),Plscr_4_55764,148.12382918744177,1,19.0,13.571558
Mt_2_76492,((Cyp_1_a_1_79654 ^ 1.5851711) + (Plscr_4_55764 * Mt_2_76492)) - ((Mettl_14_68520 - Nkain_4_82157) * Zfp_994_73585),Plscr_4_55764,148.12382918744177,1,19.0,13.571558
Mt_2_76492,((Cyp_1_a_1_79654 ^ 1.5851711) + (Plscr_4_55764 * Mt_2_76492)) - ((Mettl_14_68520 - Nkain_4_82157) * Zfp_994_73585),Plscr_4_55764,148.12382918744177,1,19.0,13.571558
Mt_2_76492,((Cyp_1_a_1_79654 ^ 1.5851711) + (Plscr_4_55764 * Mt_2_76492)) - ((Mettl_14_68520 - Nkain_4_82157) * Zfp_994_73585),Plscr_4_55764,148.12382918744177,1,19.0,13.571558
Mt_2_76492,((Cyp_1_a_1_79654 ^ 1.5851711) + (Plscr_4_55764 * Mt_2_76492)) - ((Mettl_14_68520 - Nkain_4_82157) * Zfp_994_73585),Plscr_4_55764,148.12382918744177,1,19.0,13.571558
Mt_2_76492,((Cyp_1_a_1_79654 ^ 1.5851711) + (Plscr_4_55764 * Mt_2_76492)) - ((Mettl_14_68520 - Nkain_4_82157) * Zfp_994_73585),Plscr_4_55764,148.12382918744177,1,19.0,13.571558
March_3_58049,(((Cyp_1_a_1_79654 + (Slc_26_a_4_56472 + Kbtbd_7_76521)) * Csrnp_1_69505) - (Dusp_11_79084 / 0.2703582)) + March_3_58049,1,4.385700814,1,19.0,13.172068
March_3_58049,(((Cyp_1_a_1_79654 + (Slc_26_a_4_56472 + Kbtbd_7_76521)) * Csrnp_1_69505) - (Dusp_11_79084 / 0.2703582)) + March_3_58049,1,4.385700814,1,19.0,13.172068
March_3_58049,(((Cyp_1_a_1_79654 + (Slc_26_a_4_56472 + Kbtbd_7_76521)) * Csrnp_1_69505) - (Dusp_11_79084 / 0.2703582)) + March_3_58049,1,4.385700814,1,19.0,13.172068
March_3_58049,(((Cyp_1_a_1_79654 + (Slc_26_a_4_56472 + Kbtbd_7_76521)) * Csrnp_1_69505) - (Dusp_11_79084 / 0.2703582)) + March_3_58049,1,4.385700814,1,19.0,13.172068
March_3_58049,(((Cyp_1_a_1_79654 + (Slc_26_a_4_56472 + Kbtbd_7_76521)) * Csrnp_1_69505) - (Dusp_11_79084 / 0.2703582)) + March_3_58049,1,4.385700814,1,19.0,13.172068
March_3_58049,(((Cyp_1_a_1_79654 + (Slc_26_a_4_56472 + Kbtbd_7_76521)) * Csrnp_1_69505) - (Dusp_11_79084 / 0.2703582)) + March_3_58049,1,4.385700814,1,19.0,13.172068
March_3_58049,(((Cyp_1_a_1_79654 + (Slc_26_a_4_56472 + Kbtbd_7_76521)) * Csrnp_1_69505) - (Dusp_11_79084 / 0.2703582)) + March_3_58049,1,4.385700814,1,19.0,13.172068
March_3_58049,(((Cyp_1_a_1_79654 + (Slc_26_a_4_56472 + Kbtbd_7_76521)) * Csrnp_1_69505) - (Dusp_11_79084 / 0.2703582)) + March_3_58049,1,4.385700814,1,19.0,13.172068
March_3_58049,(((Cyp_1_a_1_79654 + (Slc_26_a_4_56472 + Kbtbd_7_76521)) * Csrnp_1_69505) - (Dusp_11_79084 / 0.2703582)) + March_3_58049,1,4.385700814,1,19.0,13.172068
March_3_58049,(((Cyp_1_a_1_79654 + (Slc_26_a_4_56472 + Kbtbd_7_76521)) * Csrnp_1_69505) - (Dusp_11_79084 / 0.2703582)) + March_3_58049,1,4.385700814,1,19.0,13.172068
March_3_58049,(((Cyp_1_a_1_79654 + (Slc_26_a_4_56472 + Kbtbd_7_76521)) * Csrnp_1_69505) - (Dusp_11_79084 / 0.2703582)) + March_3_58049,1,4.385700814,1,19.0,13.172068
March_3_58049,(((Cyp_1_a_1_79654 + (Slc_26_a_4_56472 + Kbtbd_7_76521)) * Csrnp_1_69505) - (Dusp_11_79084 / 0.2703582)) + March_3_58049,1,4.385700814,1,19.0,13.172068
March_3_58049,(((Cyp_1_a_1_79654 + (Slc_26_a_4_56472 + Kbtbd_7_76521)) * Csrnp_1_69505) - (Dusp_11_79084 / 0.2703582)) + March_3_58049,1,4.385700814,1,19.0,13.172068
March_3_58049,(((Cyp_1_a_1_79654 + (Slc_26_a_4_56472 + Kbtbd_7_76521)) * Csrnp_1_69505) - (Dusp_11_79084 / 0.2703582)) + March_3_58049,1,4.385700814,1,19.0,13.172068
March_3_58049,(((Cyp_1_a_1_79654 + (Slc_26_a_4_56472 + Kbtbd_7_76521)) * Csrnp_1_69505) - (Dusp_11_79084 / 0.2703582)) + March_3_58049,1,4.385700814,1,19.0,13.172068
March_3_58049,(((Cyp_1_a_1_79654 + (Slc_26_a_4_56472 + Kbtbd_7_76521)) * Csrnp_1_69505) - (Dusp_11_79084 / 0.2703582)) + March_3_58049,1,4.385700814,1,19.0,13.172068
March_3_58049,(((Cyp_1_a_1_79654 + (Slc_26_a_4_56472 + Kbtbd_7_76521)) * Csrnp_1_69505) - (Dusp_11_79084 / 0.2703582)) + March_3_58049,1,4.385700814,1,19.0,13.172068
March_3_58049,(((Cyp_1_a_1_79654 + (Slc_26_a_4_56472 + Kbtbd_7_76521)) * Csrnp_1_69505) - (Dusp_11_79084 / 0.2703582)) + March_3_58049,1,4.385700814,1,19.0,13.172068
March_3_58049,(((Cyp_1_a_1_79654 + (Slc_26_a_4_56472 + Kbtbd_7_76521)) * Csrnp_1_69505) - (Dusp_11_79084 / 0.2703582)) + March_3_58049,1,4.385700814,1,19.0,13.172068
March_3_58049,(((Cyp_1_a_1_79654 + (Slc_26_a_4_56472 + Kbtbd_7_76521)) * Csrnp_1_69505) - (Dusp_11_79084 / 0.2703582)) + March_3_58049,1,4.385700814,1,19.0,13.172068
March_3_58049,(((Cyp_1_a_1_79654 + (Slc_26_a_4_56472 + Kbtbd_7_76521)) * Csrnp_1_69505) - (Dusp_11_79084 / 0.2703582)) + March_3_58049,1,4.385700814,1,19.0,13.172068
March_3_58049,(((Cyp_1_a_1_79654 + (Slc_26_a_4_56472 + Kbtbd_7_76521)) * Csrnp_1_69505) - (Dusp_11_79084 / 0.2703582)) + March_3_58049,1,4.385700814,1,19.0,13.172068
March_3_58049,(((Cyp_1_a_1_79654 + (Slc_26_a_4_56472 + Kbtbd_7_76521)) * Csrnp_1_69505) - (Dusp_11_79084 / 0.2703582)) + March_3_58049,1,4.385700814,1,19.0,13.172068
March_3_58049,(((Cyp_1_a_1_79654 + (Slc_26_a_4_56472 + Kbtbd_7_76521)) * Csrnp_1_69505) - (Dusp_11_79084 / 0.2703582)) + March_3_58049,1,4.385700814,1,19.0,13.172068
March_3_58049,(((Cyp_1_a_1_79654 + (Slc_26_a_4_56472 + Kbtbd_7_76521)) * Csrnp_1_69505) - (Dusp_11_79084 / 0.2703582)) + March_3_58049,1,4.385700814,1,19.0,13.172068
March_3_58049,(((Cyp_1_a_1_79654 + (Slc_26_a_4_56472 + Kbtbd_7_76521)) * Csrnp_1_69505) - (Dusp_11_79084 / 0.2703582)) + March_3_58049,1,4.385700814,1,19.0,13.172068
March_3_58049,(((Cyp_1_a_1_79654 + (Slc_26_a_4_56472 + Kbtbd_7_76521)) * Csrnp_1_69505) - (Dusp_11_79084 / 0.2703582)) + March_3_58049,1,4.385700814,1,19.0,13.172068
March_3_58049,(((Cyp_1_a_1_79654 + (Slc_26_a_4_56472 + Kbtbd_7_76521)) * Csrnp_1_69505) - (Dusp_11_79084 / 0.2703582)) + March_3_58049,1,4.385700814,1,19.0,13.172068
March_3_58049,(((Cyp_1_a_1_79654 + (Slc_26_a_4_56472 + Kbtbd_7_76521)) * Csrnp_1_69505) - (Dusp_11_79084 / 0.2703582)) + March_3_58049,1,4.385700814,1,19.0,13.172068
March_3_58049,(((Cyp_1_a_1_79654 + (Slc_26_a_4_56472 + Kbtbd_7_76521)) * Csrnp_1_69505) - (Dusp_11_79084 / 0.2703582)) + March_3_58049,1,4.385700814,1,19.0,13.172068
March_3_58049,(((Cyp_1_a_1_79654 + (Slc_26_a_4_56472 + Kbtbd_7_76521)) * Csrnp_1_69505) - (Dusp_11_79084 / 0.2703582)) + March_3_58049,1,4.385700814,1,19.0,13.172068
March_3_58049,(((Cyp_1_a_1_79654 + (Slc_26_a_4_56472 + Kbtbd_7_76521)) * Csrnp_1_69505) - (Dusp_11_79084 / 0.2703582)) + March_3_58049,1,4.385700814,1,19.0,13.172068
March_3_58049,(((Cyp_1_a_1_79654 + (Slc_26_a_4_56472 + Kbtbd_7_76521)) * Csrnp_1_69505) - (Dusp_11_79084 / 0.2703582)) + March_3_58049,1,4.385700814,1,19.0,13.172068
March_3_58049,(((Cyp_1_a_1_79654 + (Slc_26_a_4_56472 + Kbtbd_7_76521)) * Csrnp_1_69505) - (Dusp_11_79084 / 0.2703582)) + March_3_58049,1,4.385700814,1,19.0,13.172068
March_3_58049,(((Cyp_1_a_1_79654 + (Slc_26_a_4_56472 + Kbtbd_7_76521)) * Csrnp_1_69505) - (Dusp_11_79084 / 0.2703582)) + March_3_58049,1,4.385700814,1,19.0,13.172068
March_3_58049,(((Cyp_1_a_1_79654 + (Slc_26_a_4_56472 + Kbtbd_7_76521)) * Csrnp_1_69505) - (Dusp_11_79084 / 0.2703582)) + March_3_58049,1,4.385700814,1,19.0,13.172068
March_3_58049,(((Cyp_1_a_1_79654 + (Slc_26_a_4_56472 + Kbtbd_7_76521)) * Csrnp_1_69505) - (Dusp_11_79084 / 0.2703582)) + March_3_58049,1,4.385700814,1,19.0,13.172068
March_3_58049,(((Cyp_1_a_1_79654 + (Slc_26_a_4_56472 + Kbtbd_7_76521)) * Csrnp_1_69505) - (Dusp_11_79084 / 0.2703582)) + March_3_58049,1,4.385700814,1,19.0,13.172068
March_3_58049,(((Cyp_1_a_1_79654 + (Slc_26_a_4_56472 + Kbtbd_7_76521)) * Csrnp_1_69505) - (Dusp_11_79084 / 0.2703582)) + March_3_58049,1,4.385700814,1,19.0,13.172068
March_3_58049,(((Cyp_1_a_1_79654 + (Slc_26_a_4_56472 + Kbtbd_7_76521)) * Csrnp_1_69505) - (Dusp_11_79084 / 0.2703582)) + March_3_58049,1,4.385700814,1,19.0,13.172068
March_3_58049,(((Cyp_1_a_1_79654 + (Slc_26_a_4_56472 + Kbtbd_7_76521)) * Csrnp_1_69505) - (Dusp_11_79084 / 0.2703582)) + March_3_58049,1,4.385700814,1,19.0,13.172068
March_3_58049,(((Cyp_1_a_1_79654 + (Slc_26_a_4_56472 + Kbtbd_7_76521)) * Csrnp_1_69505) - (Dusp_11_79084 / 0.2703582)) + March_3_58049,1,4.385700814,1,19.0,13.172068
March_3_58049,(((Cyp_1_a_1_79654 + (Slc_26_a_4_56472 + Kbtbd_7_76521)) * Csrnp_1_69505) - (Dusp_11_79084 / 0.2703582)) + March_3_58049,1,4.385700814,1,19.0,13.172068
March_3_58049,(((Cyp_1_a_1_79654 + (Slc_26_a_4_56472 + Kbtbd_7_76521)) * Csrnp_1_69505) - (Dusp_11_79084 / 0.2703582)) + March_3_58049,1,4.385700814,1,19.0,13.172068
March_3_58049,(((Cyp_1_a_1_79654 + (Slc_26_a_4_56472 + Kbtbd_7_76521)) * Csrnp_1_69505) - (Dusp_11_79084 / 0.2703582)) + March_3_58049,1,4.385700814,1,19.0,13.172068
March_3_58049,(((Cyp_1_a_1_79654 + (Slc_26_a_4_56472 + Kbtbd_7_76521)) * Csrnp_1_69505) - (Dusp_11_79084 / 0.2703582)) + March_3_58049,1,4.385700814,1,19.0,13.172068
March_3_58049,(((Cyp_1_a_1_79654 + (Slc_26_a_4_56472 + Kbtbd_7_76521)) * Csrnp_1_69505) - (Dusp_11_79084 / 0.2703582)) + March_3_58049,1,4.385700814,1,19.0,13.172068
March_3_58049,(((Cyp_1_a_1_79654 + (Slc_26_a_4_56472 + Kbtbd_7_76521)) * Csrnp_1_69505) - (Dusp_11_79084 / 0.2703582)) + March_3_58049,1,4.385700814,1,19.0,13.172068
March_3_58049,(((Cyp_1_a_1_79654 + (Slc_26_a_4_56472 + Kbtbd_7_76521)) * Csrnp_1_69505) - (Dusp_11_79084 / 0.2703582)) + March_3_58049,1,4.385700814,1,19.0,13.172068
March_3_58049,(((Cyp_1_a_1_79654 + (Slc_26_a_4_56472 + Kbtbd_7_76521)) * Csrnp_1_69505) - (Dusp_11_79084 / 0.2703582)) + March_3_58049,1,4.385700814,1,19.0,13.172068
March_3_58049,(((Cyp_1_a_1_79654 + (Slc_26_a_4_56472 + Kbtbd_7_76521)) * Csrnp_1_69505) - (Dusp_11_79084 / 0.2703582)) + March_3_58049,1,4.385700814,1,19.0,13.172068
March_3_58049,(((Cyp_1_a_1_79654 + (Slc_26_a_4_56472 + Kbtbd_7_76521)) * Csrnp_1_69505) - (Dusp_11_79084 / 0.2703582)) + March_3_58049,1,4.385700814,1,19.0,13.172068
March_3_58049,(((Cyp_1_a_1_79654 + (Slc_26_a_4_56472 + Kbtbd_7_76521)) * Csrnp_1_69505) - (Dusp_11_79084 / 0.2703582)) + March_3_58049,1,4.385700814,1,19.0,13.172068
March_3_58049,(((Cyp_1_a_1_79654 + (Slc_26_a_4_56472 + Kbtbd_7_76521)) * Csrnp_1_69505) - (Dusp_11_79084 / 0.2703582)) + March_3_58049,1,4.385700814,1,19.0,13.172068
March_3_58049,(((Cyp_1_a_1_79654 + (Slc_26_a_4_56472 + Kbtbd_7_76521)) * Csrnp_1_69505) - (Dusp_11_79084 / 0.2703582)) + March_3_58049,1,4.385700814,1,19.0,13.172068
March_3_58049,(((Cyp_1_a_1_79654 + (Slc_26_a_4_56472 + Kbtbd_7_76521)) * Csrnp_1_69505) - (Dusp_11_79084 / 0.2703582)) + March_3_58049,1,4.385700814,1,19.0,13.172068
March_3_58049,(((Cyp_1_a_1_79654 + (Slc_26_a_4_56472 + Kbtbd_7_76521)) * Csrnp_1_69505) - (Dusp_11_79084 / 0.2703582)) + March_3_58049,1,4.385700814,1,19.0,13.172068
March_3_58049,(((Cyp_1_a_1_79654 + (Slc_26_a_4_56472 + Kbtbd_7_76521)) * Csrnp_1_69505) - (Dusp_11_79084 / 0.2703582)) + March_3_58049,1,4.385700814,1,19.0,13.172068
March_3_58049,(((Cyp_1_a_1_79654 + (Slc_26_a_4_56472 + Kbtbd_7_76521)) * Csrnp_1_69505) - (Dusp_11_79084 / 0.2703582)) + March_3_58049,1,4.385700814,1,19.0,13.172068
March_3_58049,(((Cyp_1_a_1_79654 + (Slc_26_a_4_56472 + Kbtbd_7_76521)) * Csrnp_1_69505) - (Dusp_11_79084 / 0.2703582)) + March_3_58049,1,4.385700814,1,19.0,13.172068
March_3_58049,(((Cyp_1_a_1_79654 + (Slc_26_a_4_56472 + Kbtbd_7_76521)) * Csrnp_1_69505) - (Dusp_11_79084 / 0.2703582)) + March_3_58049,1,4.385700814,1,19.0,13.172068
March_3_58049,(((Cyp_1_a_1_79654 + (Slc_26_a_4_56472 + Kbtbd_7_76521)) * Csrnp_1_69505) - (Dusp_11_79084 / 0.2703582)) + March_3_58049,1,4.385700814,1,19.0,13.172068
March_3_58049,(((Cyp_1_a_1_79654 + (Slc_26_a_4_56472 + Kbtbd_7_76521)) * Csrnp_1_69505) - (Dusp_11_79084 / 0.2703582)) + March_3_58049,1,4.385700814,1,19.0,13.172068
March_3_58049,(((Cyp_1_a_1_79654 + (Slc_26_a_4_56472 + Kbtbd_7_76521)) * Csrnp_1_69505) - (Dusp_11_79084 / 0.2703582)) + March_3_58049,1,4.385700814,1,19.0,13.172068
March_3_58049,(((Cyp_1_a_1_79654 + (Slc_26_a_4_56472 + Kbtbd_7_76521)) * Csrnp_1_69505) - (Dusp_11_79084 / 0.2703582)) + March_3_58049,1,4.385700814,1,19.0,13.172068
March_3_58049,(((Cyp_1_a_1_79654 + (Slc_26_a_4_56472 + Kbtbd_7_76521)) * Csrnp_1_69505) - (Dusp_11_79084 / 0.2703582)) + March_3_58049,1,4.385700814,1,19.0,13.172068
March_3_58049,(((Cyp_1_a_1_79654 + (Slc_26_a_4_56472 + Kbtbd_7_76521)) * Csrnp_1_69505) - (Dusp_11_79084 / 0.2703582)) + March_3_58049,1,4.385700814,1,19.0,13.172068
March_3_58049,(((Cyp_1_a_1_79654 + (Slc_26_a_4_56472 + Kbtbd_7_76521)) * Csrnp_1_69505) - (Dusp_11_79084 / 0.2703582)) + March_3_58049,1,4.385700814,1,19.0,13.172068
March_3_58049,(((Cyp_1_a_1_79654 + (Slc_26_a_4_56472 + Kbtbd_7_76521)) * Csrnp_1_69505) - (Dusp_11_79084 / 0.2703582)) + March_3_58049,1,4.385700814,1,19.0,13.172068
March_3_58049,(((Cyp_1_a_1_79654 + (Slc_26_a_4_56472 + Kbtbd_7_76521)) * Csrnp_1_69505) - (Dusp_11_79084 / 0.2703582)) + March_3_58049,1,4.385700814,1,19.0,13.172068
March_3_58049,(((Cyp_1_a_1_79654 + (Slc_26_a_4_56472 + Kbtbd_7_76521)) * Csrnp_1_69505) - (Dusp_11_79084 / 0.2703582)) + March_3_58049,1,4.385700814,1,19.0,13.172068
March_3_58049,(((Cyp_1_a_1_79654 + (Slc_26_a_4_56472 + Kbtbd_7_76521)) * Csrnp_1_69505) - (Dusp_11_79084 / 0.2703582)) + March_3_58049,1,4.385700814,1,19.0,13.172068
March_3_58049,(((Cyp_1_a_1_79654 + (Slc_26_a_4_56472 + Kbtbd_7_76521)) * Csrnp_1_69505) - (Dusp_11_79084 / 0.2703582)) + March_3_58049,1,4.385700814,1,19.0,13.172068
March_3_58049,(((Cyp_1_a_1_79654 + (Slc_26_a_4_56472 + Kbtbd_7_76521)) * Csrnp_1_69505) - (Dusp_11_79084 / 0.2703582)) + March_3_58049,1,4.385700814,1,19.0,13.172068
March_3_58049,(((Cyp_1_a_1_79654 + (Slc_26_a_4_56472 + Kbtbd_7_76521)) * Csrnp_1_69505) - (Dusp_11_79084 / 0.2703582)) + March_3_58049,1,4.385700814,1,19.0,13.172068
March_3_58049,(((Cyp_1_a_1_79654 + (Slc_26_a_4_56472 + Kbtbd_7_76521)) * Csrnp_1_69505) - (Dusp_11_79084 / 0.2703582)) + March_3_58049,1,4.385700814,1,19.0,13.172068
March_3_58049,(((Cyp_1_a_1_79654 + (Slc_26_a_4_56472 + Kbtbd_7_76521)) * Csrnp_1_69505) - (Dusp_11_79084 / 0.2703582)) + March_3_58049,1,4.385700814,1,19.0,13.172068
March_3_58049,(((Cyp_1_a_1_79654 + (Slc_26_a_4_56472 + Kbtbd_7_76521)) * Csrnp_1_69505) - (Dusp_11_79084 / 0.2703582)) + March_3_58049,1,4.385700814,1,19.0,13.172068
March_3_58049,(((Cyp_1_a_1_79654 + (Slc_26_a_4_56472 + Kbtbd_7_76521)) * Csrnp_1_69505) - (Dusp_11_79084 / 0.2703582)) + March_3_58049,1,4.385700814,1,19.0,13.172068
March_3_58049,(((Cyp_1_a_1_79654 + (Slc_26_a_4_56472 + Kbtbd_7_76521)) * Csrnp_1_69505) - (Dusp_11_79084 / 0.2703582)) + March_3_58049,1,4.385700814,1,19.0,13.172068
March_3_58049,(((Cyp_1_a_1_79654 + (Slc_26_a_4_56472 + Kbtbd_7_76521)) * Csrnp_1_69505) - (Dusp_11_79084 / 0.2703582)) + March_3_58049,1,4.385700814,1,19.0,13.172068
March_3_58049,(((Cyp_1_a_1_79654 + (Slc_26_a_4_56472 + Kbtbd_7_76521)) * Csrnp_1_69505) - (Dusp_11_79084 / 0.2703582)) + March_3_58049,1,4.385700814,1,19.0,13.172068
March_3_58049,(((Cyp_1_a_1_79654 + (Slc_26_a_4_56472 + Kbtbd_7_76521)) * Csrnp_1_69505) - (Dusp_11_79084 / 0.2703582)) + March_3_58049,1,4.385700814,1,19.0,13.172068
March_3_58049,(((Cyp_1_a_1_79654 + (Slc_26_a_4_56472 + Kbtbd_7_76521)) * Csrnp_1_69505) - (Dusp_11_79084 / 0.2703582)) + March_3_58049,1,4.385700814,1,19.0,13.172068
March_3_58049,(((Cyp_1_a_1_79654 + (Slc_26_a_4_56472 + Kbtbd_7_76521)) * Csrnp_1_69505) - (Dusp_11_79084 / 0.2703582)) + March_3_58049,1,4.385700814,1,19.0,13.172068
March_3_58049,(((Cyp_1_a_1_79654 + (Slc_26_a_4_56472 + Kbtbd_7_76521)) * Csrnp_1_69505) - (Dusp_11_79084 / 0.2703582)) + March_3_58049,1,4.385700814,1,19.0,13.172068
March_3_58049,(((Cyp_1_a_1_79654 + (Slc_26_a_4_56472 + Kbtbd_7_76521)) * Csrnp_1_69505) - (Dusp_11_79084 / 0.2703582)) + March_3_58049,1,4.385700814,1,19.0,13.172068
March_3_58049,(((Cyp_1_a_1_79654 + (Slc_26_a_4_56472 + Kbtbd_7_76521)) * Csrnp_1_69505) - (Dusp_11_79084 / 0.2703582)) + March_3_58049,1,4.385700814,1,19.0,13.172068
March_3_58049,(((Cyp_1_a_1_79654 + (Slc_26_a_4_56472 + Kbtbd_7_76521)) * Csrnp_1_69505) - (Dusp_11_79084 / 0.2703582)) + March_3_58049,1,4.385700814,1,19.0,13.172068
March_3_58049,(((Cyp_1_a_1_79654 + (Slc_26_a_4_56472 + Kbtbd_7_76521)) * Csrnp_1_69505) - (Dusp_11_79084 / 0.2703582)) + March_3_58049,1,4.385700814,1,19.0,13.172068
March_3_58049,(((Cyp_1_a_1_79654 + (Slc_26_a_4_56472 + Kbtbd_7_76521)) * Csrnp_1_69505) - (Dusp_11_79084 / 0.2703582)) + March_3_58049,1,4.385700814,1,19.0,13.172068
March_3_58049,(((Cyp_1_a_1_79654 + (Slc_26_a_4_56472 + Kbtbd_7_76521)) * Csrnp_1_69505) - (Dusp_11_79084 / 0.2703582)) + March_3_58049,1,4.385700814,1,19.0,13.172068
March_3_58049,(((Cyp_1_a_1_79654 + (Slc_26_a_4_56472 + Kbtbd_7_76521)) * Csrnp_1_69505) - (Dusp_11_79084 / 0.2703582)) + March_3_58049,1,4.385700814,1,19.0,13.172068
March_3_58049,(((Cyp_1_a_1_79654 + (Slc_26_a_4_56472 + Kbtbd_7_76521)) * Csrnp_1_69505) - (Dusp_11_79084 / 0.2703582)) + March_3_58049,1,4.385700814,1,19.0,13.172068
March_3_58049,(((Cyp_1_a_1_79654 + (Slc_26_a_4_56472 + Kbtbd_7_76521)) * Csrnp_1_69505) - (Dusp_11_79084 / 0.2703582)) + March_3_58049,1,4.385700814,1,19.0,13.172068
March_3_58049,(((Cyp_1_a_1_79654 + (Slc_26_a_4_56472 + Kbtbd_7_76521)) * Csrnp_1_69505) - (Dusp_11_79084 / 0.2703582)) + March_3_58049,1,4.385700814,1,19.0,13.172068
March_3_58049,(((Cyp_1_a_1_79654 + (Slc_26_a_4_56472 + Kbtbd_7_76521)) * Csrnp_1_69505) - (Dusp_11_79084 / 0.2703582)) + March_3_58049,1,4.385700814,1,19.0,13.172068
March_3_58049,(((Cyp_1_a_1_79654 + (Slc_26_a_4_56472 + Kbtbd_7_76521)) * Csrnp_1_69505) - (Dusp_11_79084 / 0.2703582)) + March_3_58049,1,4.385700814,1,19.0,13.172068
March_3_58049,(((Cyp_1_a_1_79654 + (Slc_26_a_4_56472 + Kbtbd_7_76521)) * Csrnp_1_69505) - (Dusp_11_79084 / 0.2703582)) + March_3_58049,1,4.385700814,1,19.0,13.172068
March_3_58049,(((Cyp_1_a_1_79654 + (Slc_26_a_4_56472 + Kbtbd_7_76521)) * Csrnp_1_69505) - (Dusp_11_79084 / 0.2703582)) + March_3_58049,1,4.385700814,1,19.0,13.172068
March_3_58049,(((Cyp_1_a_1_79654 + (Slc_26_a_4_56472 + Kbtbd_7_76521)) * Csrnp_1_69505) - (Dusp_11_79084 / 0.2703582)) + March_3_58049,1,4.385700814,1,19.0,13.172068
March_3_58049,(((Cyp_1_a_1_79654 + (Slc_26_a_4_56472 + Kbtbd_7_76521)) * Csrnp_1_69505) - (Dusp_11_79084 / 0.2703582)) + March_3_58049,1,4.385700814,1,19.0,13.172068
March_3_58049,(((Cyp_1_a_1_79654 + (Slc_26_a_4_56472 + Kbtbd_7_76521)) * Csrnp_1_69505) - (Dusp_11_79084 / 0.2703582)) + March_3_58049,1,4.385700814,1,19.0,13.172068
March_3_58049,(((Cyp_1_a_1_79654 + (Slc_26_a_4_56472 + Kbtbd_7_76521)) * Csrnp_1_69505) - (Dusp_11_79084 / 0.2703582)) + March_3_58049,1,4.385700814,1,19.0,13.172068
March_3_58049,(((Cyp_1_a_1_79654 + (Slc_26_a_4_56472 + Kbtbd_7_76521)) * Csrnp_1_69505) - (Dusp_11_79084 / 0.2703582)) + March_3_58049,1,4.385700814,1,19.0,13.172068
