chem,equation,parital derivative w/ respect to chem,integrated_derivative,direction,complexity,loss
K,(((P - (Eugenol / K)) * 10.854185) + 60.09468) + Syringealdehyde,10.854185*Eugenol/K**2,69.67395159221842,1,15.0,16.590065
K,(60.09468 + ((P - (Eugenol / K)) * ((Syringealdehyde - 0.76978576) + 10.854185))) - -0.43123144,Eugenol*(Syringealdehyde + 10.08439924)/K**2,427.2053594753653,1,19.0,16.416546
K,(((P - (Eugenol / K)) * 10.854185) + 60.09468) + Syringealdehyde,10.854185*Eugenol/K**2,69.67395159221842,1,15.0,16.590065
K,(60.09468 + ((P - (Eugenol / K)) * ((Syringealdehyde - 0.76978576) + 10.854185))) - -0.43123144,Eugenol*(Syringealdehyde + 10.08439924)/K**2,427.2053594753653,1,19.0,16.416546
K,(((P - (Eugenol / K)) * 10.854185) + 60.09468) + Syringealdehyde,10.854185*Eugenol/K**2,69.67395159221842,1,15.0,16.590065
K,(60.09468 + ((P - (Eugenol / K)) * ((Syringealdehyde - 0.76978576) + 10.854185))) - -0.43123144,Eugenol*(Syringealdehyde + 10.08439924)/K**2,427.2053594753653,1,19.0,16.416546
K,(((P - (Eugenol / K)) * 10.854185) + 60.09468) + Syringealdehyde,10.854185*Eugenol/K**2,69.67395159221842,1,15.0,16.590065
K,(60.09468 + ((P - (Eugenol / K)) * ((Syringealdehyde - 0.76978576) + 10.854185))) - -0.43123144,Eugenol*(Syringealdehyde + 10.08439924)/K**2,427.2053594753653,1,19.0,16.416546
K,(((P - (Eugenol / K)) * 10.854185) + 60.09468) + Syringealdehyde,10.854185*Eugenol/K**2,69.67395159221842,1,15.0,16.590065
K,(60.09468 + ((P - (Eugenol / K)) * ((Syringealdehyde - 0.76978576) + 10.854185))) - -0.43123144,Eugenol*(Syringealdehyde + 10.08439924)/K**2,427.2053594753653,1,19.0,16.416546
Vanillin,((((8.265493 - Vanillin) / Na) + P) / 0.04578753) - 0.7221897,-21.8400075304346/Na,-79.18100364733912,-1,14.0,16.611713
Vanillin,((((8.265493 - Vanillin) / Na) + P) / 0.04578753) - 0.7221897,-21.8400075304346/Na,-79.18100364733912,-1,14.0,16.611713
Vanillin,((((8.265493 - Vanillin) / Na) + P) / 0.04578753) - 0.7221897,-21.8400075304346/Na,-79.18100364733912,-1,14.0,16.611713
Vanillin,((((8.265493 - Vanillin) / Na) + P) / 0.04578753) - 0.7221897,-21.8400075304346/Na,-79.18100364733912,-1,14.0,16.611713
Vanillin,((((8.265493 - Vanillin) / Na) + P) / 0.04578753) - 0.7221897,-21.8400075304346/Na,-79.18100364733912,-1,14.0,16.611713
Vanillin,((((8.265493 - Vanillin) / Na) + P) / 0.04578753) - 0.7221897,-21.8400075304346/Na,-79.18100364733912,-1,14.0,16.611713
Vanillin,((((8.265493 - Vanillin) / Na) + P) / 0.04578753) - 0.7221897,-21.8400075304346/Na,-79.18100364733912,-1,14.0,16.611713
Vanillin,((((8.265493 - Vanillin) / Na) + P) / 0.04578753) - 0.7221897,-21.8400075304346/Na,-79.18100364733912,-1,14.0,16.611713
Vanillin,((((8.265493 - Vanillin) / Na) + P) / 0.04578753) - 0.7221897,-21.8400075304346/Na,-79.18100364733912,-1,14.0,16.611713
Vanillin,((((8.265493 - Vanillin) / Na) + P) / 0.04578753) - 0.7221897,-21.8400075304346/Na,-79.18100364733912,-1,14.0,16.611713
Vanillin,((((6.665026 + (P / 0.40767565)) / 0.18065749) + 13.078438) - (Eugenol * Vanillin)) - 0.05538284,-Eugenol,-29.60383924922458,-1,18.0,16.853409
Vanillin,((((8.265493 - Vanillin) / Na) + P) / 0.04578753) - 0.7221897,-21.8400075304346/Na,-79.18100364733912,-1,14.0,16.611713
Vanillin,((((8.265493 - Vanillin) / Na) + P) / 0.04578753) - 0.7221897,-21.8400075304346/Na,-79.18100364733912,-1,14.0,16.611713
Vanillin,((((8.265493 - Vanillin) / Na) + P) / 0.04578753) - 0.7221897,-21.8400075304346/Na,-79.18100364733912,-1,14.0,16.611713
Vanillin,((((8.265493 - Vanillin) / Na) + P) / 0.04578753) - 0.7221897,-21.8400075304346/Na,-79.18100364733912,-1,14.0,16.611713
Vanillin,((((8.265493 - Vanillin) / Na) + P) / 0.04578753) - 0.7221897,-21.8400075304346/Na,-79.18100364733912,-1,14.0,16.611713
Vanillin,((((8.265493 - Vanillin) / Na) + P) / 0.04578753) - 0.7221897,-21.8400075304346/Na,-79.18100364733912,-1,14.0,16.611713
Vanillin,((((8.265493 - Vanillin) / Na) + P) / 0.04578753) - 0.7221897,-21.8400075304346/Na,-79.18100364733912,-1,14.0,16.611713
Vanillin,((((8.265493 - Vanillin) / Na) + P) / 0.04578753) - 0.7221897,-21.8400075304346/Na,-79.18100364733912,-1,14.0,16.611713
Vanillin,((((8.265493 - Vanillin) / Na) + P) / 0.04578753) - 0.7221897,-21.8400075304346/Na,-79.18100364733912,-1,14.0,16.611713
Vanillin,((((8.265493 - Vanillin) / Na) + P) / 0.04578753) - 0.7221897,-21.8400075304346/Na,-79.18100364733912,-1,14.0,16.611713
Vanillin,((3.8771875 * (((Na * (P - 3.8969705)) - Vanillin) + 29.673666)) - 0.8027372) - 0.80273724,-3.87718750000000,-18.768773967886396,-1,18.0,16.853064
Vanillin,((((8.265493 - Vanillin) / Na) + P) / 0.04578753) - 0.7221897,-21.8400075304346/Na,-79.18100364733912,-1,14.0,16.611713
Vanillin,((((8.265493 - Vanillin) / Na) + P) / 0.04578753) - 0.7221897,-21.8400075304346/Na,-79.18100364733912,-1,14.0,16.611713
Vanillin,((((8.265493 - Vanillin) / Na) + P) / 0.04578753) - 0.7221897,-21.8400075304346/Na,-79.18100364733912,-1,14.0,16.611713
Vanillin,((((8.265493 - Vanillin) / Na) + P) / 0.04578753) - 0.7221897,-21.8400075304346/Na,-79.18100364733912,-1,14.0,16.611713
Vanillin,((((8.265493 - Vanillin) / Na) + P) / 0.04578753) - 0.7221897,-21.8400075304346/Na,-79.18100364733912,-1,14.0,16.611713
Vanillin,((((8.265493 - Vanillin) / Na) + P) / 0.04578753) - 0.7221897,-21.8400075304346/Na,-79.18100364733912,-1,14.0,16.611713
Vanillin,((((8.265493 - Vanillin) / Na) + P) / 0.04578753) - 0.7221897,-21.8400075304346/Na,-79.18100364733912,-1,14.0,16.611713
Vanillin,((((8.265493 - Vanillin) / Na) + P) / 0.04578753) - 0.7221897,-21.8400075304346/Na,-79.18100364733912,-1,14.0,16.611713
Vanillin,((((8.265493 - Vanillin) / Na) + P) / 0.04578753) - 0.7221897,-21.8400075304346/Na,-79.18100364733912,-1,14.0,16.611713
Vanillin,((((8.265493 - Vanillin) / Na) + P) / 0.04578753) - 0.7221897,-21.8400075304346/Na,-79.18100364733912,-1,14.0,16.611713
Vanillin,((((Na * (P - 3.8771875)) - Vanillin) + 29.673666) * 3.8771875) - 2.189358,-3.87718750000000,-18.768773967886396,-1,16.0,16.84951
Vanillin,(3.8771875 * (29.673666 + ((Na * (P - 3.8969705)) - Vanillin))) - Retene,-3.87718750000000,-18.768773967886396,-1,17.0,16.839895
Vanillin,(((((Na * (P - 3.8969705)) - 0.51356333) - Vanillin) + 29.673666) * 3.8969705) - Eugenol,-3.89697050000000,-18.86453994655178,-1,19.0,16.812798
Vanillin,((((8.265493 - Vanillin) / Na) + P) / 0.04578753) - 0.7221897,-21.8400075304346/Na,-79.18100364733912,-1,14.0,16.611713
Vanillin,((((8.265493 - Vanillin) / Na) + P) / 0.04578753) - 0.7221897,-21.8400075304346/Na,-79.18100364733912,-1,14.0,16.611713
Vanillin,((((8.265493 - Vanillin) / Na) + P) / 0.04578753) - 0.7221897,-21.8400075304346/Na,-79.18100364733912,-1,14.0,16.611713
Vanillin,((((8.265493 - Vanillin) / Na) + P) / 0.04578753) - 0.7221897,-21.8400075304346/Na,-79.18100364733912,-1,14.0,16.611713
Vanillin,((((8.265493 - Vanillin) / Na) + P) / 0.04578753) - 0.7221897,-21.8400075304346/Na,-79.18100364733912,-1,14.0,16.611713
Vanillin,((((8.265493 - Vanillin) / Na) + P) / 0.04578753) - 0.7221897,-21.8400075304346/Na,-79.18100364733912,-1,14.0,16.611713
Vanillin,((((8.265493 - Vanillin) / Na) + P) / 0.04578753) - 0.7221897,-21.8400075304346/Na,-79.18100364733912,-1,14.0,16.611713
Vanillin,((((8.265493 - Vanillin) / Na) + P) / 0.04578753) - 0.7221897,-21.8400075304346/Na,-79.18100364733912,-1,14.0,16.611713
Vanillin,((((8.265493 - Vanillin) / Na) + P) / 0.04578753) - 0.7221897,-21.8400075304346/Na,-79.18100364733912,-1,14.0,16.611713
Vanillin,((((8.265493 - Vanillin) / Na) + P) / 0.04578753) - 0.7221897,-21.8400075304346/Na,-79.18100364733912,-1,14.0,16.611713
Vanillin,((((8.265493 - Vanillin) / Na) + P) / 0.04578753) - 0.7221897,-21.8400075304346/Na,-79.18100364733912,-1,14.0,16.611713
Vanillin,((((8.265493 - Vanillin) / Na) + P) / 0.04578753) - 0.7221897,-21.8400075304346/Na,-79.18100364733912,-1,14.0,16.611713
Vanillin,((((8.265493 - Vanillin) / Na) + P) / 0.04578753) - 0.7221897,-21.8400075304346/Na,-79.18100364733912,-1,14.0,16.611713
Vanillin,((((8.265493 - Vanillin) / Na) + P) / 0.04578753) - 0.7221897,-21.8400075304346/Na,-79.18100364733912,-1,14.0,16.611713
Vanillin,((((8.265493 - Vanillin) / Na) + P) / 0.04578753) - 0.7221897,-21.8400075304346/Na,-79.18100364733912,-1,14.0,16.611713
Vanillin,((((8.265493 - Vanillin) / Na) + P) / 0.04578753) - 0.7221897,-21.8400075304346/Na,-79.18100364733912,-1,14.0,16.611713
Vanillin,((((8.265493 - Vanillin) / Na) + P) / 0.04578753) - 0.7221897,-21.8400075304346/Na,-79.18100364733912,-1,14.0,16.611713
Vanillin,((((8.265493 - Vanillin) / Na) + P) / 0.04578753) - 0.7221897,-21.8400075304346/Na,-79.18100364733912,-1,14.0,16.611713
Vanillin,((((8.265493 - Vanillin) / Na) + P) / 0.04578753) - 0.7221897,-21.8400075304346/Na,-79.18100364733912,-1,14.0,16.611713
Vanillin,((((8.265493 - Vanillin) / Na) + P) / 0.04578753) - 0.7221897,-21.8400075304346/Na,-79.18100364733912,-1,14.0,16.611713
Vanillin,((((8.265493 - Vanillin) / Na) + P) / 0.04578753) - 0.7221897,-21.8400075304346/Na,-79.18100364733912,-1,14.0,16.611713
Vanillin,((((8.265493 - Vanillin) / Na) + P) / 0.04578753) - 0.7221897,-21.8400075304346/Na,-79.18100364733912,-1,14.0,16.611713
Vanillin,((((8.265493 - Vanillin) / Na) + P) / 0.04578753) - 0.7221897,-21.8400075304346/Na,-79.18100364733912,-1,14.0,16.611713
Vanillin,((((8.265493 - Vanillin) / Na) + P) / 0.04578753) - 0.7221897,-21.8400075304346/Na,-79.18100364733912,-1,14.0,16.611713
Vanillin,((((8.265493 - Vanillin) / Na) + P) / 0.04578753) - 0.7221897,-21.8400075304346/Na,-79.18100364733912,-1,14.0,16.611713
Vanillin,((((8.265493 - Vanillin) / Na) + P) / 0.04578753) - 0.7221897,-21.8400075304346/Na,-79.18100364733912,-1,14.0,16.611713
Vanillin,((((8.265493 - Vanillin) / Na) + P) / 0.04578753) - 0.7221897,-21.8400075304346/Na,-79.18100364733912,-1,14.0,16.611713
Vanillin,((((8.265493 - Vanillin) / Na) + P) / 0.04578753) - 0.7221897,-21.8400075304346/Na,-79.18100364733912,-1,14.0,16.611713
Vanillin,((((8.265493 - Vanillin) / Na) + P) / 0.04578753) - 0.7221897,-21.8400075304346/Na,-79.18100364733912,-1,14.0,16.611713
Vanillin,((((8.265493 - Vanillin) / Na) + P) / 0.04578753) - 0.7221897,-21.8400075304346/Na,-79.18100364733912,-1,14.0,16.611713
Vanillin,((((8.265493 - Vanillin) / Na) + P) / 0.04578753) - 0.7221897,-21.8400075304346/Na,-79.18100364733912,-1,14.0,16.611713
Vanillin,((((8.265493 - Vanillin) / Na) + P) / 0.04578753) - 0.7221897,-21.8400075304346/Na,-79.18100364733912,-1,14.0,16.611713
Vanillin,((((8.265493 - Vanillin) / Na) + P) / 0.04578753) - 0.7221897,-21.8400075304346/Na,-79.18100364733912,-1,14.0,16.611713
Vanillin,((((8.265493 - Vanillin) / Na) + P) / 0.04578753) - 0.7221897,-21.8400075304346/Na,-79.18100364733912,-1,14.0,16.611713
Vanillin,((((8.265493 - Vanillin) / Na) + P) / 0.04578753) - 0.7221897,-21.8400075304346/Na,-79.18100364733912,-1,14.0,16.611713
Vanillin,((((8.265493 - Vanillin) / Na) + P) / 0.04578753) - 0.7221897,-21.8400075304346/Na,-79.18100364733912,-1,14.0,16.611713
Vanillin,((((8.265493 - Vanillin) / Na) + P) / 0.04578753) - 0.7221897,-21.8400075304346/Na,-79.18100364733912,-1,14.0,16.611713
Vanillin,((((8.265493 - Vanillin) / Na) + P) / 0.04578753) - 0.7221897,-21.8400075304346/Na,-79.18100364733912,-1,14.0,16.611713
Vanillin,((((8.265493 - Vanillin) / Na) + P) / 0.04578753) - 0.7221897,-21.8400075304346/Na,-79.18100364733912,-1,14.0,16.611713
Vanillin,((((8.265493 - Vanillin) / Na) + P) / 0.04578753) - 0.7221897,-21.8400075304346/Na,-79.18100364733912,-1,14.0,16.611713
Vanillin,((((8.265493 - Vanillin) / Na) + P) / 0.04578753) - 0.7221897,-21.8400075304346/Na,-79.18100364733912,-1,14.0,16.611713
Vanillin,((((8.265493 - Vanillin) / Na) + P) / 0.04578753) - 0.7221897,-21.8400075304346/Na,-79.18100364733912,-1,14.0,16.611713
Vanillin,((((8.265493 - Vanillin) / Na) + P) / 0.04578753) - 0.7221897,-21.8400075304346/Na,-79.18100364733912,-1,14.0,16.611713
Vanillin,(((3.2012522 + P) * 14.580075) - (Vanillin * Eugenol)) - -0.58417845,-Eugenol,-29.60383924922458,-1,14.0,16.836548
Vanillin,(((3.2012522 + P) * 14.580075) - (Vanillin * Eugenol)) - -0.58417845,-Eugenol,-29.60383924922458,-1,14.0,16.836548
Vanillin,(((3.2012522 + P) * 14.580075) - (Vanillin * Eugenol)) - -0.58417845,-Eugenol,-29.60383924922458,-1,14.0,16.836548
Vanillin,(((3.2012522 + P) * 14.580075) - (Vanillin * Eugenol)) - -0.58417845,-Eugenol,-29.60383924922458,-1,14.0,16.836548
Vanillin,(((3.2012522 + P) * 14.580075) - (Vanillin * Eugenol)) - -0.58417845,-Eugenol,-29.60383924922458,-1,14.0,16.836548
Vanillin,(((3.2012522 + P) * 14.580075) - (Vanillin * Eugenol)) - -0.58417845,-Eugenol,-29.60383924922458,-1,14.0,16.836548
Vanillin,(((3.2012522 + P) * 14.580075) - (Vanillin * Eugenol)) - -0.58417845,-Eugenol,-29.60383924922458,-1,14.0,16.836548
Vanillin,(((3.2012522 + P) * 14.580075) - (Vanillin * Eugenol)) - -0.58417845,-Eugenol,-29.60383924922458,-1,14.0,16.836548
Vanillin,(((3.2012522 + P) * 14.580075) - (Vanillin * Eugenol)) - -0.58417845,-Eugenol,-29.60383924922458,-1,14.0,16.836548
Vanillin,(((3.2012522 + P) * 14.580075) - (Vanillin * Eugenol)) - -0.58417845,-Eugenol,-29.60383924922458,-1,14.0,16.836548
Vanillin,(((3.2012522 + P) * 14.580075) - (Vanillin * Eugenol)) - -0.58417845,-Eugenol,-29.60383924922458,-1,14.0,16.836548
Vanillin,(((3.2012522 + P) * 14.580075) - (Vanillin * Eugenol)) - -0.58417845,-Eugenol,-29.60383924922458,-1,14.0,16.836548
Vanillin,(((3.2012522 + P) * 14.580075) - (Vanillin * Eugenol)) - -0.58417845,-Eugenol,-29.60383924922458,-1,14.0,16.836548
Vanillin,(((3.2012522 + P) * 14.580075) - (Vanillin * Eugenol)) - -0.58417845,-Eugenol,-29.60383924922458,-1,14.0,16.836548
