Iteration,RMSE,Complexity,Equation
4,2.8379479715929006,17,PySRFunction(X=>9.295142*Silicon - (-Acenaphthylene/0.7157256 - 1*1.3487465 + 0.15739325)/0.051701933 - 0.75915915)
4,2.8354027626307037,18,PySRFunction(X=>Hentriacontane + 9.295142*Silicon - (-Acenaphthylene/0.7157256 - 1*1.3487465 + 0.15739325)/0.051701933)
4,2.8342713496901157,20,PySRFunction(X=>Hentriacontane + 9.295142*Silicon - (-Acenaphthylene/0.7157256 - 1*1.3487465 + 0.15739325)/0.051701933 - 1*0.8875326)
5,4.451262659514984,1,PySRFunction(X=>0.892914700000000)
5,4.441231839753771,2,PySRFunction(X=>Vanillin)
5,3.1189937936072867,3,PySRFunction(X=>35.36095 + 48.231327)
5,3.086372432408057,4,PySRFunction(X=>Silicon + 77.673935)
5,3.005063020527861,6,PySRFunction(X=>Silicon/0.07854578 + 2.579105)
5,2.923982522746037,9,PySRFunction(X=>Methylfluorene + Silicon*9.750153 + 26.516994)
5,2.8885112147839855,10,PySRFunction(X=>(P*12.9616375 + 38.22194)/0.8356104 - 2.336603)
5,2.8844102784443146,11,PySRFunction(X=>(P*Silicon + 39.47984)/0.66639864 - 1.0834565)
5,2.882181280690983,12,PySRFunction(X=>Acenaphthylene + (P*Silicon + 39.47984)/0.66639864)
5,2.847799801424005,13,PySRFunction(X=>(13.296938*P + 34.27628)/0.78304124 - 1.4687971/Heneicosane)
5,2.8466076746991233,14,PySRFunction(X=>-Vanillin - Vanillin + (12.9616375*P + 38.22194)/0.8356104)
5,2.837229563069433,15,PySRFunction(X=>Silicon*9.258379 - (-Acenaphthylene - 1*1.1939708 + 0.43242708)/0.035028074 + 0.43242708)
5,2.835572193936516,16,PySRFunction(X=>Hexadecane + Silicon*9.258379 - (-Acenaphthylene - 1*1.1939708 + 0.43242708)/0.035028074)
5,2.8337027720361885,18,PySRFunction(X=>Hentriacontane + Silicon*9.258379 - (-Acenaphthylene - 1*1.1939708 + 0.43242708)/0.035028074 + 0.04148801)
5,2.82823663594404,19,PySRFunction(X=>Hentriacontane*Sulphur + Silicon*9.258379 - (-Acenaphthylene - 1*1.1939708 + 0.5151595)/0.035028074)
6,4.451262659514984,1,PySRFunction(X=>0.892914700000000)
6,4.441231839753771,2,PySRFunction(X=>Vanillin)
6,3.1189937936072867,3,PySRFunction(X=>35.36095 + 48.231327)
6,3.086372432408057,4,PySRFunction(X=>Silicon + 77.673935)
6,3.005063020527861,6,PySRFunction(X=>Silicon/0.07854578 + 2.579105)
6,2.911975403426646,8,PySRFunction(X=>(7.8711734 - Ethylguaiacol)/0.08356847 + 1.270651)
6,2.8885112147839855,10,PySRFunction(X=>(P*12.9616375 + 38.22194)/0.8356104 - 2.336603)
6,2.8765616376962693,11,PySRFunction(X=>(7.8711734 - (Ethylguaiacol - Tricosane))/0.08356847 - 1.0530882)
6,2.847799801424005,13,PySRFunction(X=>(13.296938*P + 34.27628)/0.78304124 - 1.4687971/Heneicosane)
6,2.8466076746991233,14,PySRFunction(X=>-Vanillin - Vanillin + (12.9616375*P + 38.22194)/0.8356104)
6,2.8370675892318813,15,PySRFunction(X=>Silicon*9.258379 - (-Acenaphthylene - 1*1.1939708 + 0.43242708)/0.035028074 - 1*(-0.75915915))
6,2.8313406566310575,16,PySRFunction(X=>SO_4 + Silicon*9.258379 - (-Acenaphthylene - 1*1.1939708 + 0.43242708)/0.035028074)
6,2.8266367931392997,18,PySRFunction(X=>SO_4/0.48210979 + Silicon*9.258379 - (-Acenaphthylene - 1*1.1939708 + 0.43242708)/0.035028074)
6,2.820839681850274,20,PySRFunction(X=>9.258379*(Na + var26_Dimethylnaphthalene/0.40261748) - (-Acenaphthylene - 1*1.1939708 + 0.43242708)/0.035028074 - 1*1.0744947)
7,4.451262659514984,1,PySRFunction(X=>0.892914700000000)
7,4.441231839753771,2,PySRFunction(X=>Vanillin)
7,3.1189937936072867,3,PySRFunction(X=>35.36095 + 48.231327)
7,3.086372432408057,4,PySRFunction(X=>Silicon + 77.673935)
7,3.005063020527861,6,PySRFunction(X=>Silicon/0.07854578 + 2.579105)
7,2.911975403426646,8,PySRFunction(X=>(7.8711734 - Ethylguaiacol)/0.08356847 + 1.270651)
7,2.8885112147839855,10,PySRFunction(X=>(P*12.9616375 + 38.22194)/0.8356104 - 2.336603)
7,2.8765616376962693,11,PySRFunction(X=>(7.8711734 - (Ethylguaiacol - Tricosane))/0.08356847 - 1.0530882)
7,2.875344745106948,12,PySRFunction(X=>(3.8320425*P + 9.224593)/0.21883206 - 1*3.8320425 - 1.0839798)
7,2.847799801424005,13,PySRFunction(X=>(13.296938*P + 34.27628)/0.78304124 - 1.4687971/Heneicosane)
7,2.8466076746991233,14,PySRFunction(X=>-Vanillin - Vanillin + (12.9616375*P + 38.22194)/0.8356104)
7,2.8370675892318813,15,PySRFunction(X=>Silicon*9.258379 - (-Acenaphthylene - 1*1.1939708 + 0.43242708)/0.035028074 - 1*(-0.75915915))
7,2.8313406566310575,16,PySRFunction(X=>SO_4 + Silicon*9.258379 - (-Acenaphthylene - 1*1.1939708 + 0.43242708)/0.035028074)
7,2.8300924170294013,17,PySRFunction(X=>(-Eugenol + P*1.284531)*1.3322898/0.15841459 + (-2.3545427 - 1*0.6849953)/(-0.04768389))
7,2.8266367931392997,18,PySRFunction(X=>SO_4/0.48210979 + Silicon*9.258379 - (-Acenaphthylene - 1*1.1939708 + 0.43242708)/0.035028074)
7,2.820839681850274,20,PySRFunction(X=>9.258379*(Na + var26_Dimethylnaphthalene/0.40261748) - (-Acenaphthylene - 1*1.1939708 + 0.43242708)/0.035028074 - 1*1.0744947)
8,4.451262659514984,1,PySRFunction(X=>0.892914700000000)
8,4.441231839753771,2,PySRFunction(X=>Vanillin)
8,3.1189937936072867,3,PySRFunction(X=>35.36095 + 48.231327)
8,3.086372432408057,4,PySRFunction(X=>Silicon + 77.673935)
8,3.005063020527861,6,PySRFunction(X=>Silicon/0.07854578 + 2.579105)
8,2.911975403426646,8,PySRFunction(X=>(7.8711734 - Ethylguaiacol)/0.08356847 + 1.270651)
8,2.8885112147839855,10,PySRFunction(X=>(P*12.9616375 + 38.22194)/0.8356104 - 2.336603)
8,2.8765616376962693,11,PySRFunction(X=>(7.8711734 - (Ethylguaiacol - Tricosane))/0.08356847 - 1.0530882)
8,2.875344745106948,12,PySRFunction(X=>(3.8320425*P + 9.224593)/0.21883206 - 1*3.8320425 - 1.0839798)
8,2.847799801424005,13,PySRFunction(X=>(13.296938*P + 34.27628)/0.78304124 - 1.4687971/Heneicosane)
8,2.8466076746991233,14,PySRFunction(X=>-Vanillin - Vanillin + (12.9616375*P + 38.22194)/0.8356104)
8,2.8370675892318813,15,PySRFunction(X=>Silicon*9.258379 - (-Acenaphthylene - 1*1.1939708 + 0.43242708)/0.035028074 - 1*(-0.75915915))
8,2.8313406566310575,16,PySRFunction(X=>SO_4 + Silicon*9.258379 - (-Acenaphthylene - 1*1.1939708 + 0.43242708)/0.035028074)
8,2.8236053569271853,17,PySRFunction(X=>(8.038256 - (-Acenaphthylene + Ethylguaiacol - Tricosane + var35_Dimethoxyphenol))/0.083551355 - 0.6340154)
8,2.8208240507232114,18,PySRFunction(X=>(Sb - 1*(-13.654186))*(Silicon - (-3.5586734*Acenaphthylene - 2.9436815))/1.6867476 + 0.71214384)
8,2.816674268437381,20,PySRFunction(X=>Propylguaiacol*(-1.2934763)/Tricosane + (P*3.9208438 + 9.227696**1.1506475)/0.27005962 + 0.22198315)
9,4.451262659514984,1,PySRFunction(X=>0.892914700000000)
9,4.441231839753771,2,PySRFunction(X=>Vanillin)
9,3.1189937936072867,3,PySRFunction(X=>35.36095 + 48.231327)
9,3.086372432408057,4,PySRFunction(X=>Silicon + 77.673935)
9,3.005063020527861,6,PySRFunction(X=>Silicon/0.07854578 + 2.579105)
9,2.911975403426646,8,PySRFunction(X=>(7.8711734 - Ethylguaiacol)/0.08356847 + 1.270651)
9,2.8885112147839855,10,PySRFunction(X=>(P*12.9616375 + 38.22194)/0.8356104 - 2.336603)
9,2.8603257395404422,11,PySRFunction(X=>(8.038256 - (-Acenaphthylene + Ethylguaiacol))/0.083551355 - 0.05805541)
9,2.85871710910351,12,PySRFunction(X=>Methylfluorene + (8.038256 - (-Acenaphthylene + Ethylguaiacol))/0.083551355)
9,2.847421816802731,13,PySRFunction(X=>Na*9.258393 - (-Acenaphthylene - 0.81558347)/0.033831976 + 0.4529894)
9,2.839741007519746,14,PySRFunction(X=>(var2_Methylnonadecane - (-Acenaphthylene + Ethylguaiacol) + 8.038256)/0.083551355 - 1*1.6410168)
9,2.8370675892318813,15,PySRFunction(X=>Silicon*9.258379 - (-Acenaphthylene - 1*1.1939708 + 0.43242708)/0.035028074 - 1*(-0.75915915))
9,2.8248186914060383,16,PySRFunction(X=>(Benzaanthracene*0.46317428/Dibenzofuran + Tricosane)/0.10660604 - 1*1.125274 + 60.240746)
9,2.8236053569271853,17,PySRFunction(X=>(8.038256 - (-Acenaphthylene + Ethylguaiacol - Tricosane + var35_Dimethoxyphenol))/0.083551355 - 0.6340154)
9,2.8208240507232114,18,PySRFunction(X=>(Sb - 1*(-13.654186))*(Silicon - (-3.5586734*Acenaphthylene - 2.9436815))/1.6867476 + 0.71214384)
9,2.8139824474582418,19,PySRFunction(X=>-Vanillin + (0.46317428*Benzaanthracene/Dibenzofuran + Tricosane)/0.10660604 + 0.10660604 + 60.240746)
10,4.451262659514984,1,PySRFunction(X=>0.892914700000000)
10,4.441231839753771,2,PySRFunction(X=>Vanillin)
10,3.1189937936072867,3,PySRFunction(X=>35.36095 + 48.231327)
10,3.086372432408057,4,PySRFunction(X=>Silicon + 77.673935)
10,3.005063020527861,6,PySRFunction(X=>Silicon/0.07854578 + 2.579105)
10,2.911975403426646,8,PySRFunction(X=>(7.8711734 - Ethylguaiacol)/0.08356847 + 1.270651)
10,2.8885112147839855,10,PySRFunction(X=>(P*12.9616375 + 38.22194)/0.8356104 - 2.336603)
10,2.8603257395404422,11,PySRFunction(X=>(8.038256 - (-Acenaphthylene + Ethylguaiacol))/0.083551355 - 0.05805541)
10,2.8554976828911056,12,PySRFunction(X=>Hexadecane + (8.038256 - (-Acenaphthylene + Ethylguaiacol))/0.08362353)
10,2.847421816802731,13,PySRFunction(X=>Na*9.258393 - (-Acenaphthylene - 0.81558347)/0.033831976 + 0.4529894)
10,2.839741007519746,14,PySRFunction(X=>(var2_Methylnonadecane - (-Acenaphthylene + Ethylguaiacol) + 8.038256)/0.083551355 - 1*1.6410168)
10,2.8370675892318813,15,PySRFunction(X=>Silicon*9.258379 - (-Acenaphthylene - 1*1.1939708 + 0.43242708)/0.035028074 - 1*(-0.75915915))
10,2.8248186914060383,16,PySRFunction(X=>(Benzaanthracene*0.46317428/Dibenzofuran + Tricosane)/0.10660604 - 1*1.125274 + 60.240746)
10,2.8236053569271853,17,PySRFunction(X=>(8.038256 - (-Acenaphthylene + Ethylguaiacol - Tricosane + var35_Dimethoxyphenol))/0.083551355 - 0.6340154)
10,2.8208240507232114,18,PySRFunction(X=>(Sb - 1*(-13.654186))*(Silicon - (-3.5586734*Acenaphthylene - 2.9436815))/1.6867476 + 0.71214384)
10,2.8139824474582418,19,PySRFunction(X=>-Vanillin + (0.46317428*Benzaanthracene/Dibenzofuran + Tricosane)/0.10660604 + 0.10660604 + 60.240746)
11,4.451262659514984,1,PySRFunction(X=>0.892914700000000)
11,4.441231839753771,2,PySRFunction(X=>Vanillin)
11,3.1189937936072867,3,PySRFunction(X=>35.36095 + 48.231327)
11,3.086372432408057,4,PySRFunction(X=>Silicon + 77.673935)
11,3.005063020527861,6,PySRFunction(X=>Silicon/0.07854578 + 2.579105)
11,2.909528580940611,8,PySRFunction(X=>(8.038256 - Ethylguaiacol)/0.08362353 - 0.43794155)
11,2.8885112147839855,10,PySRFunction(X=>(P*12.9616375 + 38.22194)/0.8356104 - 2.336603)
11,2.860311019833477,11,PySRFunction(X=>(8.038256 - (-Acenaphthylene + Ethylguaiacol))/0.08362353 - 1*0.02449474)
11,2.8554976828911056,12,PySRFunction(X=>Hexadecane + (8.038256 - (-Acenaphthylene + Ethylguaiacol))/0.08362353)
11,2.847421816802731,13,PySRFunction(X=>Na*9.258393 - (-Acenaphthylene - 0.81558347)/0.033831976 + 0.4529894)
11,2.839741007519746,14,PySRFunction(X=>(var2_Methylnonadecane - (-Acenaphthylene + Ethylguaiacol) + 8.038256)/0.083551355 - 1*1.6410168)
11,2.8370675892318813,15,PySRFunction(X=>Silicon*9.258379 - (-Acenaphthylene - 1*1.1939708 + 0.43242708)/0.035028074 - 1*(-0.75915915))
11,2.8248186914060383,16,PySRFunction(X=>(Benzaanthracene*0.46317428/Dibenzofuran + Tricosane)/0.10660604 - 1*1.125274 + 60.240746)
11,2.8236053569271853,17,PySRFunction(X=>(8.038256 - (-Acenaphthylene + Ethylguaiacol - Tricosane + var35_Dimethoxyphenol))/0.083551355 - 0.6340154)
11,2.8208240507232114,18,PySRFunction(X=>(Sb - 1*(-13.654186))*(Silicon - (-3.5586734*Acenaphthylene - 2.9436815))/1.6867476 + 0.71214384)
11,2.8139824474582418,19,PySRFunction(X=>-Vanillin + (0.46317428*Benzaanthracene/Dibenzofuran + Tricosane)/0.10660604 + 0.10660604 + 60.240746)
11,2.804517408154279,20,PySRFunction(X=>(-Silicon*(-7.325512 - (Acenaphthylene - 0.41231453)/Docosane) + 0.17575705 - 1*(-25.268223))*1.2482594 - 1*(-2.9921825))
12,4.451262659514984,1,PySRFunction(X=>0.892914700000000)
12,4.441231839753771,2,PySRFunction(X=>Vanillin)
12,3.1189937936072867,3,PySRFunction(X=>35.36095 + 48.231327)
12,3.086372432408057,4,PySRFunction(X=>Silicon + 77.673935)
12,3.005063020527861,6,PySRFunction(X=>Silicon/0.07854578 + 2.579105)
12,2.908487595449514,8,PySRFunction(X=>(8.888902 - Ethylguaiacol)/0.09296516 - 1*1.0241927)
12,2.8856534299206364,10,PySRFunction(X=>(14.627339 - (-1)*5.145393*P)/0.3497067 - 1*(-1.9413974))
12,2.854319011383641,11,PySRFunction(X=>(P - (-Acenaphthylene - 2.6210535))/0.06791693 - 1*(-0.9785623))
12,2.8480996861370516,12,PySRFunction(X=>-Vanillin + (P - (-Acenaphthylene - 2.6210535))/0.06791693)
12,2.847421816802731,13,PySRFunction(X=>Na*9.258393 - (-Acenaphthylene - 0.81558347)/0.033831976 + 0.4529894)
12,2.8396304167420485,14,PySRFunction(X=>-Vanillin + (P - (-Acenaphthylene - 2.6210535))/0.06791693 - 1*(-0.99980843))
12,2.8370675892318813,15,PySRFunction(X=>Silicon*9.258379 - (-Acenaphthylene - 1*1.1939708 + 0.43242708)/0.035028074 - 1*(-0.75915915))
12,2.8248186914060383,16,PySRFunction(X=>(Benzaanthracene*0.46317428/Dibenzofuran + Tricosane)/0.10660604 - 1*1.125274 + 60.240746)
12,2.8236053569271853,17,PySRFunction(X=>(8.038256 - (-Acenaphthylene + Ethylguaiacol - Tricosane + var35_Dimethoxyphenol))/0.083551355 - 0.6340154)
12,2.8199173141582667,18,PySRFunction(X=>-Vanillin/0.5069389 + (P - (-Acenaphthylene - 2.6210535 - 0.19088651))/0.06791693 + 1.4908491)
12,2.8139824474582418,19,PySRFunction(X=>-Vanillin + (0.46317428*Benzaanthracene/Dibenzofuran + Tricosane)/0.10660604 + 0.10660604 + 60.240746)
12,2.7975476929377203,20,PySRFunction(X=>1.2482594*(-Na*(-7.325512 - (Acenaphthylene - 0.41231453)/Docosane) + 1.2482594 - 1*(-25.268223)) - 1*(-2.9921825))
13,4.451262659514984,1,PySRFunction(X=>0.892914700000000)
13,4.441231839753771,2,PySRFunction(X=>Vanillin)
13,3.1189937936072867,3,PySRFunction(X=>35.36095 + 48.231327)
13,3.086372432408057,4,PySRFunction(X=>Silicon + 77.673935)
13,3.005063020527861,6,PySRFunction(X=>Silicon/0.07854578 + 2.579105)
13,2.8921399158009433,8,PySRFunction(X=>P*(-4.8537683 + 21.579483) - 1*(-41.15482))
13,2.8856534299206364,10,PySRFunction(X=>(14.627339 - (-1)*5.145393*P)/0.3497067 - 1*(-1.9413974))
13,2.853258334053374,11,PySRFunction(X=>-Isoeugenol + P*(-4.8537683 + 21.579483) - 1*(-41.15482))
13,2.8480996861370516,12,PySRFunction(X=>-Vanillin + (P - (-Acenaphthylene - 2.6210535))/0.06791693)
13,2.847421816802731,13,PySRFunction(X=>Na*9.258393 - (-Acenaphthylene - 0.81558347)/0.033831976 + 0.4529894)
13,2.8396304167420485,14,PySRFunction(X=>-Vanillin + (P - (-Acenaphthylene - 2.6210535))/0.06791693 - 1*(-0.99980843))
13,2.83118408656567,15,PySRFunction(X=>(-P*(Eugenol - 3.9796484) - 1*1.8352094 + 15.143714)/0.26965666 + 0.9739589)
13,2.8248186914060383,16,PySRFunction(X=>(Benzaanthracene*0.46317428/Dibenzofuran + Tricosane)/0.10660604 - 1*1.125274 + 60.240746)
13,2.8236053569271853,17,PySRFunction(X=>(8.038256 - (-Acenaphthylene + Ethylguaiacol - Tricosane + var35_Dimethoxyphenol))/0.083551355 - 0.6340154)
13,2.8101026891974814,18,PySRFunction(X=>-Vanillin/0.2689675 + (P - (-Acenaphthylene - 3.3642678 - 1.099277))/0.08238436 + 0.039015394)
13,2.7975476929377203,20,PySRFunction(X=>1.2482594*(-Na*(-7.325512 - (Acenaphthylene - 0.41231453)/Docosane) + 1.2482594 - 1*(-25.268223)) - 1*(-2.9921825))
14,4.451262659514984,1,PySRFunction(X=>0.892914700000000)
14,4.441231839753771,2,PySRFunction(X=>Vanillin)
14,3.1189937936072867,3,PySRFunction(X=>35.36095 + 48.231327)
14,3.086372432408057,4,PySRFunction(X=>Silicon + 77.673935)
14,3.005063020527861,6,PySRFunction(X=>Silicon/0.07854578 + 2.579105)
14,2.8921399158009433,8,PySRFunction(X=>P*(-4.8537683 + 21.579483) - 1*(-41.15482))
14,2.8856534299206364,10,PySRFunction(X=>(14.627339 - (-1)*5.145393*P)/0.3497067 - 1*(-1.9413974))
14,2.853258334053374,11,PySRFunction(X=>-Isoeugenol + P*(-4.8537683 + 21.579483) - 1*(-41.15482))
14,2.8480996861370516,12,PySRFunction(X=>-Vanillin + (P - (-Acenaphthylene - 2.6210535))/0.06791693)
14,2.847421816802731,13,PySRFunction(X=>Na*9.258393 - (-Acenaphthylene - 0.81558347)/0.033831976 + 0.4529894)
14,2.837707894234711,14,PySRFunction(X=>-Sr + (15.143714 - P*(Eugenol - 3.9796484))/0.26965666)
14,2.826538088296212,15,PySRFunction(X=>(15.143714 - (P*(Eugenol - 3.9796484) - 1*(-0.89129156)))/0.26965666 - 0.9128727)
14,2.821426325743871,16,PySRFunction(X=>-Ni + (15.143714 - (P*(Eugenol - 3.9796484) - 1*(-0.89129156)))/0.26965666)
14,2.8093644055894726,18,PySRFunction(X=>-Vanillin/0.2689675 + (P - (-Acenaphthylene - 3.3642678 - 1.099277))/0.08238436 - 1*(-0.769594))
14,2.8058979254901764,19,PySRFunction(X=>Tricosane - Vanillin/0.2689675 + (P - (-Acenaphthylene - 3.3642678 - 1.099277))/0.08238436)
14,2.7975476929377203,20,PySRFunction(X=>1.2482594*(-Na*(-7.325512 - (Acenaphthylene - 0.41231453)/Docosane) + 1.2482594 - 1*(-25.268223)) - 1*(-2.9921825))
15,4.451262659514984,1,PySRFunction(X=>0.892914700000000)
15,4.441231839753771,2,PySRFunction(X=>Vanillin)
15,3.1189937936072867,3,PySRFunction(X=>35.36095 + 48.231327)
15,3.086372432408057,4,PySRFunction(X=>Silicon + 77.673935)
15,3.005063020527861,6,PySRFunction(X=>Silicon/0.07854578 + 2.579105)
15,2.8921399158009433,8,PySRFunction(X=>P*(-4.8537683 + 21.579483) - 1*(-41.15482))
15,2.8856534299206364,10,PySRFunction(X=>(14.627339 - (-1)*5.145393*P)/0.3497067 - 1*(-1.9413974))
15,2.853258334053374,11,PySRFunction(X=>-Isoeugenol + P*(-4.8537683 + 21.579483) - 1*(-41.15482))
15,2.8480996861370516,12,PySRFunction(X=>-Vanillin + (P - (-Acenaphthylene - 2.6210535))/0.06791693)
15,2.825549951004026,13,PySRFunction(X=>(15.602882 - P*(Eugenol - 3.8864598))/0.28244263 - 0.4982271)
15,2.82519739829075,15,PySRFunction(X=>(15.602882 - P*(Eugenol - 3.8864598))/0.28244263 - 0.5570859 - 1*0.40597305)
15,2.8199979837399662,16,PySRFunction(X=>(Benzaanthracene*0.3615067/Dibenzofuran + Pentadecane)/0.079189375 - 1*1.5917126 + 59.2934)
15,2.8154555738102087,17,PySRFunction(X=>-(-(Acenaphthylene + Cr)/0.98652416 + 0.6263063/(-0.25895894))/0.044435777 + 0.16185383 - 1*(-0.16968493))
15,2.8093576493048857,18,PySRFunction(X=>-Vanillin/0.26880315 + (P - (-Acenaphthylene - 2.2864256 - 2.2010374))/0.08244027 + 0.44361514)
15,2.8058979254901764,19,PySRFunction(X=>Tricosane - Vanillin/0.2689675 + (P - (-Acenaphthylene - 3.3642678 - 1.099277))/0.08238436)
15,2.7975476929377203,20,PySRFunction(X=>1.2482594*(-Na*(-7.325512 - (Acenaphthylene - 0.41231453)/Docosane) + 1.2482594 - 1*(-25.268223)) - 1*(-2.9921825))
16,4.451262659514984,1,PySRFunction(X=>0.892914700000000)
16,4.441231839753771,2,PySRFunction(X=>Vanillin)
16,3.1189937936072867,3,PySRFunction(X=>35.36095 + 48.231327)
16,3.086372432408057,4,PySRFunction(X=>Silicon + 77.673935)
16,3.005063020527861,6,PySRFunction(X=>Silicon/0.07854578 + 2.579105)
16,2.8921399158009433,8,PySRFunction(X=>P*(-4.8537683 + 21.579483) - 1*(-41.15482))
16,2.8856534299206364,10,PySRFunction(X=>(14.627339 - (-1)*5.145393*P)/0.3497067 - 1*(-1.9413974))
16,2.853258334053374,11,PySRFunction(X=>-Isoeugenol + P*(-4.8537683 + 21.579483) - 1*(-41.15482))
16,2.8480996861370516,12,PySRFunction(X=>-Vanillin + (P - (-Acenaphthylene - 2.6210535))/0.06791693)
16,2.825549951004026,13,PySRFunction(X=>(15.602882 - P*(Eugenol - 3.8864598))/0.28244263 - 0.4982271)
16,2.8147298030849552,15,PySRFunction(X=>-(-(Acenaphthylene + Cr) + 0.6263063/(-0.25895894))/0.044435777 + 0.10821719 + 1.4158312)
16,2.81197722507564,16,PySRFunction(X=>Heptadecane - (-(Acenaphthylene + Cr) + 0.6263063/(-0.25895894))/0.044435777 + 0.8444442)
16,2.8093576493048857,18,PySRFunction(X=>-Vanillin/0.26880315 + (P - (-Acenaphthylene - 2.2864256 - 2.2010374))/0.08244027 + 0.44361514)
